zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,estimated_population_2014,
23479,UNIQUE,0,Virginia Beach,Virginia Bch,Lillian Vernon,VA,Virginia Beach City,America/New_York,757,NA,US,36.73,-76.04,0,
23480,PO BOX,0,Wachapreague,,,VA,Accomack County,America/New_York,757,NA,US,37.6,-75.68,372,
23482,PO BOX,0,Wardtown,,Exmore,VA,Northampton County,America/New_York,757,NA,US,37.5,-75.87,0,
23483,PO BOX,0,Wattsville,,Atlantic,VA,Accomack County,America/New_York,757,NA,US,37.9,-75.5,80,
23486,PO BOX,0,Willis Wharf,,,VA,Northampton County,America/New_York,757,NA,US,37.51,-75.81,227,
23487,STANDARD,0,Windsor,,,VA,Isle of Wight County,America/New_York,757,NA,US,36.8,-76.73,5690,
23488,STANDARD,0,Withams,,,VA,Accomack County,America/New_York,757,NA,US,37.96,-75.56,200,
23501,PO BOX,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,893,
23502,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,18220,
23503,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,27020,
23504,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,17390,
23505,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,23580,
23506,PO BOX,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,0,
23507,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,4930,
23508,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,12320,
23509,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,11890,
23510,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,5330,
23511,STANDARD,0,Norfolk,Fleet -  Naval Base,Joint Forces Staff College -  Naval Communications Area Ma -  Norfolk Naval Air Station -  Norfolk Naval Public Works C -  Norfolk Naval Station,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,2290,
23512,UNIQUE,0,Norfolk,,Naval Defense Distrib Ctr,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,33,
23513,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,27400,
23514,PO BOX,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,242,
23515,UNIQUE,0,Norfolk,,Fleet Marine Force Atlantic,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,59,
23517,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,3920,
23518,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,27390,
23519,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,0,
23520,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,0,
23521,STANDARD,0,Norfolk,,,VA,Virginia Beach City,America/New_York,757,NA,US,36.84,-76.28,1005,
23523,STANDARD,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,6460,
23529,UNIQUE,0,Norfolk,,Old Dominion University,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,14,
23541,PO BOX,0,Norfolk,,,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,408,
23551,UNIQUE,0,Norfolk,,Cinclantflt,VA,Norfolk City,America/New_York,757,NA,US,36.84,-76.28,151,
23601,STANDARD,0,Newport News,,N N,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,23130,
23602,STANDARD,0,Newport News,,,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,37900,
23603,STANDARD,0,Newport News,,Lee Hall,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,3390,
23604,STANDARD,0,Fort Eustis,Newport News,,VA,Newport News City,America/New_York,757,NA,US,37.12,-76.59,3420,
23605,STANDARD,0,Newport News,Hampton,,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,12490,
23606,STANDARD,0,Newport News,,,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,24450,
23607,STANDARD,0,Newport News,,,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,17560,
23608,STANDARD,0,Newport News,,,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,40880,
23609,PO BOX,0,Newport News,,,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,526,
23612,PO BOX,0,Newport News,,,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,163,
23628,UNIQUE,0,Newport News,,U S Army Trng Support Ctr,VA,Newport News City,America/New_York,757,NA,US,37.07,-76.51,0,
23630,UNIQUE,0,Hampton,,Family Fashions By Avon -  Newport News,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,0,
23651,STANDARD,0,Fort Monroe,Hampton,,VA,Hampton City,America/New_York,757,NA,US,37,-76.3,480,
23661,STANDARD,0,Hampton,,,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,12140,
23662,STANDARD,0,Poquoson,Hampton,,VA,Poquoson City,America/New_York,757,NA,US,37.12,-76.34,11780,
23663,STANDARD,0,Hampton,,,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,11430,
23664,STANDARD,0,Hampton,,,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,9270,
23665,STANDARD,0,Hampton,Langley Afb,Langley -  Langley Air Force Base,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,5780,
23666,STANDARD,0,Hampton,,,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,47010,
23667,UNIQUE,0,Hampton,,Kecoughtan Veterans Hospital,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,48,
23668,UNIQUE,0,Hampton,,Hampton University,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,55,
23669,STANDARD,0,Hampton,,,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,35180,
23670,PO BOX,0,Hampton,,,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,338,
23681,UNIQUE,0,Hampton,,Nasa,VA,Hampton City,America/New_York,757,NA,US,37.04,-76.29,0,
23690,STANDARD,0,Yorktown,,Coast Guard Finance Unit,VA,York County,America/New_York,757,NA,US,37.23,-76.5,3070,
23691,STANDARD,0,Yorktown,Nav Wpns Sta -  Naval Weapons Station,Naval Weapons Sta -  Yorktown Naval Weapons Stati,VA,York County,America/New_York,757,NA,US,37.23,-76.5,250,
23692,STANDARD,0,Yorktown,Grafton,,VA,York County,America/New_York,757,NA,US,37.23,-76.5,18410,
23693,STANDARD,0,Yorktown,Tabb,,VA,York County,America/New_York,757,NA,US,37.23,-76.5,22980,
23694,PO BOX,0,Lackey,,,VA,York County,America/New_York,757,NA,US,37.23,-76.54,183,
23696,STANDARD,0,Seaford,,,VA,York County,America/New_York,757,NA,US,37.19,-76.43,3610,
23701,STANDARD,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,21410,
23702,STANDARD,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,10350,
23703,STANDARD,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,24570,
23704,STANDARD,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,15270,
23705,PO BOX,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,327,
23707,STANDARD,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,13020,
23708,STANDARD,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,278,
23709,STANDARD,0,Portsmouth,,,VA,Portsmouth City,America/New_York,757,NA,US,36.83,-76.29,57,
23801,STANDARD,0,Fort Lee,Petersburg,,VA,Prince George County,America/New_York,804,NA,US,37.23,-77.33,5720,
23803,STANDARD,0,Petersburg,S Chesterfld -  South Chesterfield,Matoaca,VA,Petersburg City,America/New_York,804,NA,US,37.2,-77.39,33540,
23804,PO BOX,0,Petersburg,,,VA,Petersburg City,America/New_York,804,NA,US,37.2,-77.39,594,
23805,STANDARD,0,Petersburg,,Walnut Hill,VA,Prince George County,America/New_York,804,NA,US,37.2,-77.39,17470,
23806,UNIQUE,0,Virginia State University,Petersburg -  Va State Univ,Virginia State Univ,VA,Petersburg City,America/New_York,804,NA,US,37.2,-77.39,60,
23821,STANDARD,0,Alberta,,,VA,Brunswick County,America/New_York,434,NA,US,36.86,-77.88,1300,
23822,PO BOX,0,Ammon,,,VA,Amelia County,America/New_York,804,NA,US,37.21,-77.76,0,
23824,STANDARD,0,Blackstone,,,VA,Nottoway County,America/New_York,434,NA,US,37.07,-78,6180,
23825,PO BOX,1,Blackstone,,,VA,Nottoway County,America/New_York,434,NA,US,37.08,-77.99,0,
23827,STANDARD,0,Boykins,,,VA,Southampton County,America/New_York,757,NA,US,36.57,-77.19,1140,
23828,STANDARD,0,Branchville,,,VA,Southampton County,America/New_York,,NA,US,36.56,-77.24,370,
23829,STANDARD,0,Capron,,,VA,Southampton County,America/New_York,434,NA,US,36.71,-77.2,1090,
23830,STANDARD,0,Carson,,,VA,Prince George County,America/New_York,,NA,US,37.03,-77.4,1510,
23831,STANDARD,0,Chester,,,VA,Chesterfield County,America/New_York,804,NA,US,37.35,-77.43,34180,
23832,STANDARD,0,Chesterfield,,Beach -  Chesterfld,VA,Chesterfield County,America/New_York,804,NA,US,37.37,-77.5,34790,
23833,STANDARD,0,Church Road,,,VA,Dinwiddie County,America/New_York,804,NA,US,37.15,-77.63,1880,
23834,STANDARD,0,Colonial Heights,Colonial Hgts -  S Chesterfld -  South Chesterfield,,VA,Colonial Heights City,America/New_York,,NA,US,37.26,-77.39,23800,
23836,STANDARD,0,Chester,,,VA,Chesterfield County,America/New_York,804,NA,US,37.35,-77.43,12820,
23837,STANDARD,0,Courtland,,,VA,Southampton County,America/New_York,757,NA,US,36.71,-77.06,3660,
23838,STANDARD,0,Chesterfield,,,VA,Chesterfield County,America/New_York,804,NA,US,37.37,-77.5,15620,
23839,STANDARD,0,Dendron,,,VA,Surry County,America/New_York,757,NA,US,37.03,-76.92,790,
23840,STANDARD,0,Dewitt,,,VA,Dinwiddie County,America/New_York,804,NA,US,37.03,-77.64,1550,
23841,STANDARD,0,Dinwiddie,,,VA,Dinwiddie County,America/New_York,804,NA,US,37.07,-77.58,3290,
23842,STANDARD,0,Disputanta,,,VA,Prince George County,America/New_York,804,NA,US,37.12,-77.22,6450,
23843,STANDARD,0,Dolphin,,,VA,Brunswick County,America/New_York,434,NA,US,36.83,-77.79,470,
23844,STANDARD,0,Drewryville,,,VA,Southampton County,America/New_York,,NA,US,36.71,-77.3,500,
23845,STANDARD,0,Ebony,,,VA,Brunswick County,America/New_York,434,NA,US,36.57,-77.99,350,
23846,STANDARD,0,Elberon,,,VA,Surry County,America/New_York,757,NA,US,37.07,-76.88,740,
23847,STANDARD,0,Emporia,,,VA,Emporia City,America/New_York,434,NA,US,36.69,-77.53,11110,
23850,STANDARD,0,Ford,,,VA,Dinwiddie County,America/New_York,804,NA,US,37.14,-77.73,950,
23851,STANDARD,0,Franklin,,,VA,Franklin City,America/New_York,757,NA,US,36.68,-76.93,11910,
23856,STANDARD,0,Freeman,,,VA,Brunswick County,America/New_York,434,NA,US,36.8,-77.7,990,
23857,STANDARD,0,Gasburg,,,VA,Brunswick County,America/New_York,434,NA,US,36.56,-77.89,600,
23860,STANDARD,0,Hopewell,,,VA,Hopewell City,America/New_York,804,NA,US,37.29,-77.29,24310,
23866,STANDARD,0,Ivor,,,VA,Southampton County,America/New_York,757,NA,US,36.9,-76.89,1970,
23867,STANDARD,0,Jarratt,,,VA,Greensville County,America/New_York,434,NA,US,36.81,-77.47,1960,
23868,STANDARD,0,Lawrenceville,Triplet,,VA,Brunswick County,America/New_York,434,NA,US,36.75,-77.85,4100,
23870,UNIQUE,0,Jarratt,,Greenville Correctional Ctr,VA,Sussex County,America/New_York,434,NA,US,36.81,-77.47,17,
23872,STANDARD,0,Mc Kenney,,Mckenney,VA,Dinwiddie County,America/New_York,804,NA,US,36.99,-77.74,1970,
23873,PO BOX,0,Meredithville,,,VA,Brunswick County,America/New_York,434,NA,US,36.79,-77.95,0,
23874,STANDARD,0,Newsoms,,Neusons,VA,Southampton County,America/New_York,,NA,US,36.62,-77.12,950,
23875,STANDARD,0,Prince George,,,VA,Prince George County,America/New_York,804,NA,US,37.22,-77.28,10810,
23876,STANDARD,0,Rawlings,,,VA,Brunswick County,America/New_York,434,NA,US,36.94,-77.77,320,
23878,STANDARD,0,Sedley,,,VA,Southampton County,America/New_York,,NA,US,36.77,-76.98,1110,
23879,STANDARD,0,Skippers,,,VA,Greensville County,America/New_York,434,NA,US,36.58,-77.54,650,
23881,STANDARD,0,Spring Grove,,,VA,Surry County,America/New_York,757,NA,US,37.16,-76.97,1550,
23882,STANDARD,0,Stony Creek,,,VA,Sussex County,America/New_York,434,NA,US,36.94,-77.4,2000,
23883,STANDARD,0,Surry,,,VA,Surry County,America/New_York,757,NA,US,37.13,-76.83,2210,
23884,PO BOX,0,Sussex,,,VA,Sussex County,America/New_York,,NA,US,36.91,-77.27,22,
23885,STANDARD,0,Sutherland,,,VA,Dinwiddie County,America/New_York,804,NA,US,37.19,-77.56,2560,
23887,STANDARD,0,Valentines,,,VA,Brunswick County,America/New_York,434,NA,US,36.58,-77.83,400,
23888,STANDARD,0,Wakefield,,,VA,Sussex County,America/New_York,757,NA,US,36.96,-76.98,2010,
23889,STANDARD,0,Warfield,,,VA,Brunswick County,America/New_York,804,NA,US,36.89,-77.74,500,
23890,STANDARD,0,Waverly,,,VA,Sussex County,America/New_York,804,NA,US,37.03,-77.09,3570,
23891,UNIQUE,0,Waverly,,Sussex Correctional Facility,VA,Sussex County,America/New_York,804,NA,US,37.03,-77.09,17,
23893,STANDARD,0,White Plains,,,VA,Brunswick County,America/New_York,434,NA,US,36.63,-77.91,410,
23894,STANDARD,0,Wilsons,,,VA,Dinwiddie County,America/New_York,804,NA,US,37.14,-77.85,570,
23897,STANDARD,0,Yale,,,VA,Sussex County,America/New_York,,NA,US,36.84,-77.28,460,
23898,STANDARD,0,Zuni,,,VA,Isle of Wight County,America/New_York,,NA,US,36.86,-76.82,2030,
23899,PO BOX,0,Claremont,,,VA,Surry County,America/New_York,757,NA,US,37.22,-76.96,366,
23901,STANDARD,0,Farmville,,,VA,Prince Edward County,America/New_York,434,NA,US,37.29,-78.39,10480,
23909,UNIQUE,0,Farmville,,Longwood University,VA,Prince Edward County,America/New_York,434,NA,US,37.29,-78.39,13,
23915,STANDARD,0,Baskerville,,,VA,Mecklenburg County,America/New_York,434,NA,US,36.68,-78.27,650,
23917,STANDARD,0,Boydton,,Palmer Springs -  Palmersprings,VA,Mecklenburg County,America/New_York,434,NA,US,36.66,-78.38,2240,
23919,STANDARD,0,Bracey,,,VA,Mecklenburg County,America/New_York,434,NA,US,36.59,-78.14,1960,
23920,STANDARD,0,Brodnax,,,VA,Brunswick County,America/New_York,434,NA,US,36.7,-78.03,2640,
23921,STANDARD,0,Buckingham,,,VA,Buckingham County,America/New_York,434,NA,US,37.55,-78.55,1590,
23922,STANDARD,0,Burkeville,,,VA,Nottoway County,America/New_York,434,NA,US,37.18,-78.2,1750,
23923,STANDARD,0,Charlotte Court House,Charlotte C H,Charlotte Ch,VA,Charlotte County,America/New_York,434,NA,US,37.05,-78.63,1910,
23924,STANDARD,0,Chase City,,,VA,Mecklenburg County,America/New_York,434,NA,US,36.79,-78.46,4700,
23927,STANDARD,0,Clarksville,,,VA,Mecklenburg County,America/New_York,434,NA,US,36.62,-78.56,3520,
23930,STANDARD,0,Crewe,,,VA,Nottoway County,America/New_York,434,NA,US,37.18,-78.13,4910,
23934,STANDARD,0,Cullen,,,VA,Charlotte County,America/New_York,434,NA,US,37.11,-78.65,560,
23936,STANDARD,0,Dillwyn,Sprouses Corn -  Sprouses Corner,Andersonville,VA,Buckingham County,America/New_York,"804,434",NA,US,37.54,-78.46,4910,
23937,STANDARD,0,Drakes Branch,,,VA,Charlotte County,America/New_York,434,NA,US,36.99,-78.6,1400,
23938,STANDARD,0,Dundas,,,VA,Brunswick County,America/New_York,,NA,US,36.91,-78.02,440,
23939,PO BOX,0,Evergreen,,,VA,Appomattox County,America/New_York,434,NA,US,37.3,-78.78,191,
23941,PO BOX,0,Fort Mitchell,,,VA,Lunenburg County,America/New_York,434,NA,US,36.91,-78.48,0,
23942,STANDARD,0,Green Bay,,Greenbay,VA,Prince Edward County,America/New_York,434,NA,US,37.13,-78.3,940,
23943,PO BOX,0,Hampden Sydney,Farmville -  Hmpden Sydney,,VA,Prince Edward County,America/New_York,434,NA,US,37.24,-78.45,215,
23944,STANDARD,0,Kenbridge,,,VA,Lunenburg County,America/New_York,434,NA,US,36.96,-78.13,3740,
23947,STANDARD,0,Keysville,,,VA,Charlotte County,America/New_York,434,NA,US,37.03,-78.48,3750,
23950,STANDARD,0,La Crosse,Blackridge -  Forksville,Black Ridge,VA,Mecklenburg County,America/New_York,434,NA,US,36.69,-78.09,3020,
23952,STANDARD,0,Lunenburg,,,VA,Lunenburg County,America/New_York,434,NA,US,36.96,-78.26,200,
23954,STANDARD,0,Meherrin,,,VA,Prince Edward County,America/New_York,,NA,US,37.09,-78.36,1740,
23955,PO BOX,0,Nottoway,,,VA,Nottoway County,America/New_York,434,NA,US,37.13,-78.07,70,
23958,STANDARD,0,Pamplin,Darlingtn Hts -  Darlington Heights,,VA,Appomattox County,America/New_York,434,NA,US,37.26,-78.68,2620,
23959,STANDARD,0,Phenix,,,VA,Charlotte County,America/New_York,434,NA,US,37.08,-78.74,950,
23960,STANDARD,0,Prospect,,,VA,Prince Edward County,America/New_York,434,NA,US,37.3,-78.55,1610,
23962,STANDARD,0,Randolph,,,VA,Charlotte County,America/New_York,434,NA,US,36.97,-78.7,540,
23963,STANDARD,0,Red House,,,VA,Charlotte County,America/New_York,434,NA,US,37.18,-78.8,450,
23964,STANDARD,0,Red Oak,,,VA,Charlotte County,America/New_York,434,NA,US,36.76,-78.63,900,
23966,STANDARD,0,Rice,,,VA,Prince Edward County,America/New_York,434,NA,US,37.27,-78.29,1930,
23967,STANDARD,0,Saxe,,,VA,Charlotte County,America/New_York,434,NA,US,36.93,-78.66,880,
23968,STANDARD,0,Skipwith,,,VA,Mecklenburg County,America/New_York,434,NA,US,36.69,-78.49,820,
23970,STANDARD,0,South Hill,,Southill -  Union Level,VA,Mecklenburg County,America/New_York,434,NA,US,36.72,-78.12,7030,
23974,STANDARD,0,Victoria,,,VA,Lunenburg County,America/New_York,434,NA,US,36.99,-78.22,3120,
23976,STANDARD,0,Wylliesburg,,,VA,Charlotte County,America/New_York,434,NA,US,36.85,-78.58,240,
24001,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,43,
24002,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,22,
24003,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24004,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24005,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24006,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24007,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,23,
24008,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,66,
24009,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,47,
24010,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,62,
24011,STANDARD,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,490,
24012,STANDARD,0,Roanoke,,Bonsack,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,26240,
24013,STANDARD,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,6170,
24014,STANDARD,0,Roanoke,,Garden City -  South Roanoke,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,14780,
24015,STANDARD,0,Roanoke,,Grandin Road,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,13940,
24016,STANDARD,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,6470,
24017,STANDARD,0,Roanoke,,Melrose,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,19600,
24018,STANDARD,0,Roanoke,Cave Spring,Poages Mill,VA,Roanoke County,America/New_York,540,NA,US,37.27,-79.95,36060,
24019,STANDARD,0,Roanoke,Hollins -  Hollins Clg,,VA,Roanoke County,America/New_York,540,NA,US,37.27,-79.95,25580,
24020,PO BOX,0,Roanoke,Hollins Clg -  Hollins College,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,87,
24022,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,178,
24023,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,21,
24024,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,21,
24025,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,26,
24026,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24027,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,19,
24028,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,25,
24029,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,10,
24030,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,22,
24031,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,23,
24032,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,19,
24033,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,20,
24034,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24035,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,18,
24036,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,21,
24037,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,20,
24038,PO BOX,0,Roanoke,,,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,113,
24040,UNIQUE,0,Roanoke,,Wachovia,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24042,UNIQUE,0,Roanoke,,Norfolk Southern,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24043,UNIQUE,0,Roanoke,,Norfolk Southern Rwy,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.95,0,
24044,UNIQUE,1,Roanoke,,Appalachian Pwr,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.94,0,
24045,UNIQUE,1,Roanoke,,Blue Cross Blue Shield,VA,Roanoke City,America/New_York,540,NA,US,37.27,-79.94,0,
